drug_row	drug_col	cell_line_name	synergy_loewe
ADM HYDROCHLORIDE	TOPOTECAN HYDROCHLORIDE	SF-268	-10.8720187915153
ADM HYDROCHLORIDE	TOPOTECAN HYDROCHLORIDE	SF-295	-18.242872843989
ADM HYDROCHLORIDE	TOPOTECAN HYDROCHLORIDE	SF-539	-24.3714005538318
ADM HYDROCHLORIDE	TOPOTECAN HYDROCHLORIDE	SK-MEL-28	-2.15052345274296
ADM HYDROCHLORIDE	TOPOTECAN HYDROCHLORIDE	SK-MEL-5	1.9257137283331696
ADM HYDROCHLORIDE	TOPOTECAN HYDROCHLORIDE	SK-OV-3	-10.588775782896802
ADM HYDROCHLORIDE	TOPOTECAN HYDROCHLORIDE	SN12C	-29.9895921647361
ADM HYDROCHLORIDE	TOPOTECAN HYDROCHLORIDE	SNB-75	-19.0470261755177
ADM HYDROCHLORIDE	TOPOTECAN HYDROCHLORIDE	SR	0.960797061322576
ADM HYDROCHLORIDE	TOPOTECAN HYDROCHLORIDE	SW-620	-17.778042109361802
ADM HYDROCHLORIDE	TOPOTECAN HYDROCHLORIDE	T-47D	-14.793171819211901
ADM HYDROCHLORIDE	TOPOTECAN HYDROCHLORIDE	TK-10	-8.598501608639411
ADM HYDROCHLORIDE	TOPOTECAN HYDROCHLORIDE	U251	-22.264207766454703
ADM HYDROCHLORIDE	TOPOTECAN HYDROCHLORIDE	UACC-257	-1.02187685972292
ADM HYDROCHLORIDE	TOPOTECAN HYDROCHLORIDE	UACC62	-27.315323770911498
ADM HYDROCHLORIDE	TOPOTECAN HYDROCHLORIDE	UO-31	-10.8248835776382
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	786-0	-3.12319269429609
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	A498	-13.236449098104
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	A549	-9.15282299913156
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	ACHN	-20.0454874098122
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	BT-549	-6.284604333622039
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	CAKI-1	-26.3027845969182
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	CCRF-CEM	1.9194916168928504
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	COLO 205	0.433150488979312
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	DU-145	-15.8553228760882
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	EKVX	-9.26044461310858
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	HCC-2998	-4.64963196145269
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	HCT-15	-9.78692462999464
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	HCT116	-3.9079324393517
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	HOP-62	-2.37897972441216
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	HOP-92	-30.2134811051744
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	HS 578T	-0.630624112915022
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	HT29	-5.53842735542663
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	IGROV1	-16.7632793401213
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	K-562	-17.740741317396505
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	KM12	0.261053496617583
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	LOX IMVI	-16.616725928215498
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	M14	-4.00937034962971
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	MCF7	-2.7124052307451803
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	MDA-MB-231	-0.6824492810852679
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	MDA-MB-468	-13.322736369248199
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	MOLT-4	1.92652663487321
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	NCI-H226	-12.7379583260208
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	NCI-H322M	-1.5128976297408998
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	NCI-H522	-17.5928482410566
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	NCIH23	-30.395230953547
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	OVCAR-4	0.796099864837772
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	OVCAR-5	0.6763626613667441
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	OVCAR-8	-15.0101367435448
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	OVCAR3	-12.199933811247801
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	PC-3	-2.80709072770033
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	RPMI-8226	1.01078577057602
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	RXF 393	-35.3491796226222
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	SF-268	-20.4530552724923
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	SF-295	-4.54883960221068
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	SF-539	-4.9198047146864
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	SK-MEL-2	-5.2202028775096
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	SK-MEL-28	0.20152554793137606
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	SK-MEL-5	-2.44526368840892
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	SK-OV-3	-22.323730255187996
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	SN12C	-30.5944925367588
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	SNB-75	-34.2373632156608
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	SR	0.0024405629488717107
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	SW-620	-0.20588257149648495
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	T-47D	-24.7345305792516
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	TK-10	0.8805893065621141
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	U251	-17.938666493431803
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	UACC-257	-17.0976090661095
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	UACC62	-4.88136894134838
ELOXATIN (TN) (SANOFI SYNTHELAB)	TOPOTECAN HYDROCHLORIDE	UO-31	-12.7052034747394
ADM HYDROCHLORIDE	URACIL MUSTARD	786-0	1.41378163497414
ADM HYDROCHLORIDE	URACIL MUSTARD	A498	5.2299786256635885
ADM HYDROCHLORIDE	URACIL MUSTARD	A549	-3.8433245082123295
ADM HYDROCHLORIDE	URACIL MUSTARD	ACHN	-1.81822111824764
ADM HYDROCHLORIDE	URACIL MUSTARD	BT-549	3.02978986606962
ADM HYDROCHLORIDE	URACIL MUSTARD	CAKI-1	-2.23284605256615
ADM HYDROCHLORIDE	URACIL MUSTARD	CCRF-CEM	2.945320525636049
ADM HYDROCHLORIDE	URACIL MUSTARD	COLO 205	-1.11309249414999
ADM HYDROCHLORIDE	URACIL MUSTARD	DU-145	0.2361867814056
ADM HYDROCHLORIDE	URACIL MUSTARD	HCC-2998	-5.22123891840757
ADM HYDROCHLORIDE	URACIL MUSTARD	HCT-15	1.5619469921094298
ADM HYDROCHLORIDE	URACIL MUSTARD	HOP-62	-2.131940415997
ADM HYDROCHLORIDE	URACIL MUSTARD	HOP-92	2.12927566936879
ADM HYDROCHLORIDE	URACIL MUSTARD	HS 578T	7.50084758298888
ADM HYDROCHLORIDE	URACIL MUSTARD	HT29	4.08049186021179
ADM HYDROCHLORIDE	URACIL MUSTARD	IGROV1	-0.270380367355314
ADM HYDROCHLORIDE	URACIL MUSTARD	K-562	7.679441325015482
ADM HYDROCHLORIDE	URACIL MUSTARD	KM12	10.182282328944
ADM HYDROCHLORIDE	URACIL MUSTARD	M14	-3.68435275304194
ADM HYDROCHLORIDE	URACIL MUSTARD	MCF7	8.596090658792301
ADM HYDROCHLORIDE	URACIL MUSTARD	MDA-MB-231	4.69146794705176
ADM HYDROCHLORIDE	URACIL MUSTARD	MDA-MB-468	3.07629678514064
ADM HYDROCHLORIDE	URACIL MUSTARD	MOLT-4	15.160957997735501
ADM HYDROCHLORIDE	URACIL MUSTARD	NCI-H226	-3.08298385686633
ADM HYDROCHLORIDE	URACIL MUSTARD	NCI-H322M	-5.0380726905135
ADM HYDROCHLORIDE	URACIL MUSTARD	NCI-H522	2.6107842879285297
ADM HYDROCHLORIDE	URACIL MUSTARD	NCIH23	5.03828200466821
ADM HYDROCHLORIDE	URACIL MUSTARD	OVCAR-4	-4.1732773803309104
ADM HYDROCHLORIDE	URACIL MUSTARD	OVCAR-5	0.347871762727603
ADM HYDROCHLORIDE	URACIL MUSTARD	OVCAR-8	-3.99561317623112
ADM HYDROCHLORIDE	URACIL MUSTARD	PC-3	-2.172245424628
ADM HYDROCHLORIDE	URACIL MUSTARD	RPMI-8226	7.36572370589689
ADM HYDROCHLORIDE	URACIL MUSTARD	SF-268	2.06869476283913
ADM HYDROCHLORIDE	URACIL MUSTARD	SF-295	3.0835076101121603
ADM HYDROCHLORIDE	URACIL MUSTARD	SF-539	6.89670080231521
ADM HYDROCHLORIDE	URACIL MUSTARD	SK-MEL-28	-1.09395148702053
ADM HYDROCHLORIDE	URACIL MUSTARD	SK-MEL-5	-1.53624196086933
ADM HYDROCHLORIDE	URACIL MUSTARD	SK-OV-3	3.58894573493667
ADM HYDROCHLORIDE	URACIL MUSTARD	SN12C	-2.09146763027632
ADM HYDROCHLORIDE	URACIL MUSTARD	SNB-75	-0.757264172866015
ADM HYDROCHLORIDE	URACIL MUSTARD	SW-620	3.64928072755008
ADM HYDROCHLORIDE	URACIL MUSTARD	T-47D	-7.56749620263836
ADM HYDROCHLORIDE	URACIL MUSTARD	TK-10	2.84536567151465
ADM HYDROCHLORIDE	URACIL MUSTARD	U251	8.47480516543255
ADM HYDROCHLORIDE	URACIL MUSTARD	UACC-257	3.00322561211502
ADM HYDROCHLORIDE	URACIL MUSTARD	UACC62	4.74708751583376
ADM HYDROCHLORIDE	URACIL MUSTARD	UO-31	-1.69027058259449
CRIZOTINIB	URACIL MUSTARD	786-0	9.30262077659668
CRIZOTINIB	URACIL MUSTARD	A498	1.79010642840875
CRIZOTINIB	URACIL MUSTARD	A549	-7.49613666796286
CRIZOTINIB	URACIL MUSTARD	ACHN	5.58426128271552
CRIZOTINIB	URACIL MUSTARD	BT-549	-0.463816230749694
CRIZOTINIB	URACIL MUSTARD	CAKI-1	11.001177327885001
CRIZOTINIB	URACIL MUSTARD	CCRF-CEM	-11.921139940347901
CRIZOTINIB	URACIL MUSTARD	COLO 205	6.7685281683289515
CRIZOTINIB	URACIL MUSTARD	DU-145	4.5803071639397
CRIZOTINIB	URACIL MUSTARD	EKVX	2.2844429912892004
CRIZOTINIB	URACIL MUSTARD	HCC-2998	-6.10549505176628
CRIZOTINIB	URACIL MUSTARD	HCT-15	-2.17566211298753
CRIZOTINIB	URACIL MUSTARD	HCT116	-9.71466972688412
CRIZOTINIB	URACIL MUSTARD	HOP-62	-0.23837403407567104
CRIZOTINIB	URACIL MUSTARD	HOP-92	-1.9558267129266
CRIZOTINIB	URACIL MUSTARD	HS 578T	7.3953339352741905
CRIZOTINIB	URACIL MUSTARD	HT29	-4.57097667581302
CRIZOTINIB	URACIL MUSTARD	IGROV1	-4.53839213759013
CRIZOTINIB	URACIL MUSTARD	K-562	2.1346380172747703
CRIZOTINIB	URACIL MUSTARD	KM12	3.78004626715735
CRIZOTINIB	URACIL MUSTARD	LOX IMVI	3.61705451852614
CRIZOTINIB	URACIL MUSTARD	M14	-4.00283588772246
CRIZOTINIB	URACIL MUSTARD	MCF7	5.0135560890296915
CRIZOTINIB	URACIL MUSTARD	MDA-MB-231	1.9776249481466897
CRIZOTINIB	URACIL MUSTARD	MDA-MB-468	7.751417193712549
CRIZOTINIB	URACIL MUSTARD	MOLT-4	2.91408846881711
CRIZOTINIB	URACIL MUSTARD	NCI-H226	-6.40798335246683
CRIZOTINIB	URACIL MUSTARD	NCI-H322M	-1.06070827830884
CRIZOTINIB	URACIL MUSTARD	NCI-H522	-0.478549659217608
CRIZOTINIB	URACIL MUSTARD	NCIH23	-1.7818992336113402
CRIZOTINIB	URACIL MUSTARD	OVCAR-4	-1.99161505043484
CRIZOTINIB	URACIL MUSTARD	OVCAR-5	-2.74450325793128
CRIZOTINIB	URACIL MUSTARD	OVCAR-8	3.54676227102567
CRIZOTINIB	URACIL MUSTARD	OVCAR3	5.79784310374012
CRIZOTINIB	URACIL MUSTARD	PC-3	0.427952630576979
CRIZOTINIB	URACIL MUSTARD	RPMI-8226	5.190365161356231
CRIZOTINIB	URACIL MUSTARD	RXF 393	6.922796275575321
CRIZOTINIB	URACIL MUSTARD	SF-268	-0.6008943702952629
CRIZOTINIB	URACIL MUSTARD	SF-295	-1.65224514816951
CRIZOTINIB	URACIL MUSTARD	SF-539	3.4148583288966603
CRIZOTINIB	URACIL MUSTARD	SK-MEL-28	-4.20045113388354
CRIZOTINIB	URACIL MUSTARD	SK-MEL-5	1.13305392889113
CRIZOTINIB	URACIL MUSTARD	SK-OV-3	3.54377047086193
CRIZOTINIB	URACIL MUSTARD	SN12C	9.95522682447829
CRIZOTINIB	URACIL MUSTARD	SNB-75	0.832706129242347
CRIZOTINIB	URACIL MUSTARD	SR	0.96723394869453
CRIZOTINIB	URACIL MUSTARD	SW-620	3.7178808839388
CRIZOTINIB	URACIL MUSTARD	T-47D	5.704759663030269
CRIZOTINIB	URACIL MUSTARD	TK-10	-1.00735947893715
CRIZOTINIB	URACIL MUSTARD	U251	6.5893443647522805
CRIZOTINIB	URACIL MUSTARD	UACC-257	0.153549990146507
CRIZOTINIB	URACIL MUSTARD	UACC62	-4.8693823894129515
CRIZOTINIB	URACIL MUSTARD	UO-31	4.876596111843741
VEMURAFENIB	URACIL MUSTARD	786-0	9.666784709185189
VEMURAFENIB	URACIL MUSTARD	A498	4.276933945205959
VEMURAFENIB	URACIL MUSTARD	A549	-7.26174663432645
VEMURAFENIB	URACIL MUSTARD	ACHN	5.18660644031991
VEMURAFENIB	URACIL MUSTARD	BT-549	1.44314516416282
VEMURAFENIB	URACIL MUSTARD	CAKI-1	11.329789312065001
VEMURAFENIB	URACIL MUSTARD	CCRF-CEM	-15.5720381820914
VEMURAFENIB	URACIL MUSTARD	COLO 205	9.575364919894973
VEMURAFENIB	URACIL MUSTARD	DU-145	-0.0996290611569258
VEMURAFENIB	URACIL MUSTARD	EKVX	3.61853623174046
VEMURAFENIB	URACIL MUSTARD	HCC-2998	-11.2913642762692
VEMURAFENIB	URACIL MUSTARD	HCT-15	-6.60564702613237
VEMURAFENIB	URACIL MUSTARD	HCT116	-15.665016634442804
VEMURAFENIB	URACIL MUSTARD	HOP-62	-2.82935265666129
VEMURAFENIB	URACIL MUSTARD	HOP-92	-3.1160680487365298
VEMURAFENIB	URACIL MUSTARD	HS 578T	7.7002277053287
VEMURAFENIB	URACIL MUSTARD	HT29	-14.152792886159403
VEMURAFENIB	URACIL MUSTARD	IGROV1	-6.41385561223518
VEMURAFENIB	URACIL MUSTARD	K-562	-8.57028084981565
VEMURAFENIB	URACIL MUSTARD	KM12	-2.4015566239604302
VEMURAFENIB	URACIL MUSTARD	LOX IMVI	11.402993489762599
VEMURAFENIB	URACIL MUSTARD	M14	-2.8558246047528
VEMURAFENIB	URACIL MUSTARD	MCF7	0.280529472039477
VEMURAFENIB	URACIL MUSTARD	MDA-MB-231	-2.31611871162135
VEMURAFENIB	URACIL MUSTARD	MDA-MB-468	10.417243630534301
VEMURAFENIB	URACIL MUSTARD	MOLT-4	-1.32371532441337
VEMURAFENIB	URACIL MUSTARD	NCI-H226	-1.26652541756075
VEMURAFENIB	URACIL MUSTARD	NCI-H322M	-4.0083491425736
VEMURAFENIB	URACIL MUSTARD	NCI-H522	1.07033370804441
VEMURAFENIB	URACIL MUSTARD	NCIH23	-7.68460954532506
VEMURAFENIB	URACIL MUSTARD	OVCAR-4	-1.71419197253813
VEMURAFENIB	URACIL MUSTARD	OVCAR-5	-5.5750814558163615
VEMURAFENIB	URACIL MUSTARD	OVCAR-8	2.47522629727863
VEMURAFENIB	URACIL MUSTARD	OVCAR3	-1.09620249921135
VEMURAFENIB	URACIL MUSTARD	PC-3	-1.9229770156611896
VEMURAFENIB	URACIL MUSTARD	RPMI-8226	3.19745000135354
VEMURAFENIB	URACIL MUSTARD	RXF 393	7.95163472744905
VEMURAFENIB	URACIL MUSTARD	SF-268	-22.030069174958896
VEMURAFENIB	URACIL MUSTARD	SF-295	2.74681110177249
VEMURAFENIB	URACIL MUSTARD	SF-539	2.4609028317207
VEMURAFENIB	URACIL MUSTARD	SK-MEL-28	-10.3597135859014
VEMURAFENIB	URACIL MUSTARD	SK-MEL-5	2.5815941638904505
VEMURAFENIB	URACIL MUSTARD	SK-OV-3	8.18452420812456
VEMURAFENIB	URACIL MUSTARD	SN12C	7.36324519829204
VEMURAFENIB	URACIL MUSTARD	SNB-75	-0.33211972300608805
VEMURAFENIB	URACIL MUSTARD	SR	-9.6380453030381
VEMURAFENIB	URACIL MUSTARD	SW-620	-10.1051330585649
VEMURAFENIB	URACIL MUSTARD	T-47D	1.4613258199769898
VEMURAFENIB	URACIL MUSTARD	TK-10	2.35355198750915
VEMURAFENIB	URACIL MUSTARD	U251	1.31167913214832
VEMURAFENIB	URACIL MUSTARD	UACC-257	-7.584413763258588
VEMURAFENIB	URACIL MUSTARD	UACC62	2.17337001017698
VEMURAFENIB	URACIL MUSTARD	UO-31	8.43656294642047
ABIRATERONE	VANDETANIB	786-0	0.209846081717485
ABIRATERONE	VANDETANIB	A498	-10.419786104437199
ABIRATERONE	VANDETANIB	A549	1.7420794264848998
ABIRATERONE	VANDETANIB	ACHN	-16.491575614988694
ABIRATERONE	VANDETANIB	BT-549	2.89606788767637
ABIRATERONE	VANDETANIB	CAKI-1	8.30397393210618
ABIRATERONE	VANDETANIB	CCRF-CEM	0.985798685050872
ABIRATERONE	VANDETANIB	COLO 205	-7.14299149559774
ABIRATERONE	VANDETANIB	DU-145	-11.5918524239414
ABIRATERONE	VANDETANIB	EKVX	-4.59229763124304
ABIRATERONE	VANDETANIB	HCC-2998	1.5217808089016298
ABIRATERONE	VANDETANIB	HCT-15	3.3936759149462903
ABIRATERONE	VANDETANIB	HCT116	4.10526836134284
ABIRATERONE	VANDETANIB	HOP-62	-2.10614832380839
ABIRATERONE	VANDETANIB	HOP-92	-3.6032475303932703
ABIRATERONE	VANDETANIB	HS 578T	-3.6379690041248
ABIRATERONE	VANDETANIB	HT29	10.638810984401198
ABIRATERONE	VANDETANIB	IGROV1	-20.2665184639283
ABIRATERONE	VANDETANIB	K-562	-15.109533529034
ABIRATERONE	VANDETANIB	KM12	-4.99456713213063
ABIRATERONE	VANDETANIB	M14	-0.355014021407212
ABIRATERONE	VANDETANIB	MCF7	2.95201301860754
ABIRATERONE	VANDETANIB	MDA-MB-231	1.62848035401032
ABIRATERONE	VANDETANIB	MOLT-4	-6.3384761624324915
ABIRATERONE	VANDETANIB	NCI-H226	1.64522842765526
ABIRATERONE	VANDETANIB	NCI-H322M	-14.340632129505801
ABIRATERONE	VANDETANIB	NCI-H522	-2.55459810151575
ABIRATERONE	VANDETANIB	NCIH23	-4.07271722815648
ABIRATERONE	VANDETANIB	OVCAR-4	-4.8506660522347005
ABIRATERONE	VANDETANIB	OVCAR-5	-5.87379776346824
ABIRATERONE	VANDETANIB	OVCAR-8	-10.1418813048727
ABIRATERONE	VANDETANIB	OVCAR3	-5.930111801771799
ABIRATERONE	VANDETANIB	PC-3	-6.054179761269518
ABIRATERONE	VANDETANIB	RPMI-8226	0.505107801733797
ABIRATERONE	VANDETANIB	RXF 393	0.699933730092534
ABIRATERONE	VANDETANIB	SF-268	3.17448122988218
ABIRATERONE	VANDETANIB	SF-295	2.58081059025241
ABIRATERONE	VANDETANIB	SF-539	-2.3264754112491297
ABIRATERONE	VANDETANIB	SK-MEL-2	1.03997361101446
ABIRATERONE	VANDETANIB	SK-MEL-28	1.68308799637131
ABIRATERONE	VANDETANIB	SK-MEL-5	-1.8566666486929
ABIRATERONE	VANDETANIB	SK-OV-3	-12.208477296024599
ABIRATERONE	VANDETANIB	SN12C	1.90010924053398
ABIRATERONE	VANDETANIB	SNB-75	-3.8590886372778703
ABIRATERONE	VANDETANIB	SR	-4.45690781297939
ABIRATERONE	VANDETANIB	SW-620	-1.4790786856943
ABIRATERONE	VANDETANIB	T-47D	0.495053919961644
ABIRATERONE	VANDETANIB	TK-10	-8.47939976227392
ABIRATERONE	VANDETANIB	U251	1.71934908176821
ABIRATERONE	VANDETANIB	UACC-257	8.03178838933715
ABIRATERONE	VANDETANIB	UACC62	0.8526593110936099
ABIRATERONE	VANDETANIB	UO-31	8.50874993949139
AXITINIB	VANDETANIB	786-0	2.53282614623173
AXITINIB	VANDETANIB	A498	-0.578230362753599
AXITINIB	VANDETANIB	A549	0.957055561015886
AXITINIB	VANDETANIB	ACHN	-4.02606524392556
AXITINIB	VANDETANIB	BT-549	2.98025033694506
AXITINIB	VANDETANIB	CAKI-1	1.50376601127095
AXITINIB	VANDETANIB	CCRF-CEM	-2.13240672868191
AXITINIB	VANDETANIB	COLO 205	-4.23138342275735
AXITINIB	VANDETANIB	DU-145	-12.177519540926196
AXITINIB	VANDETANIB	EKVX	3.09218157305453
AXITINIB	VANDETANIB	HCC-2998	-0.7787132139546409
AXITINIB	VANDETANIB	HCT-15	-1.3921066847440702
AXITINIB	VANDETANIB	HCT116	-6.51739451066282
AXITINIB	VANDETANIB	HOP-62	-1.06433845601085
AXITINIB	VANDETANIB	HOP-92	-7.01788432652057
AXITINIB	VANDETANIB	HS 578T	-8.939404941640634
AXITINIB	VANDETANIB	HT29	5.02342343518026
AXITINIB	VANDETANIB	IGROV1	-14.025828664507198
AXITINIB	VANDETANIB	K-562	-3.02579985159575
AXITINIB	VANDETANIB	KM12	-10.4525106371565
AXITINIB	VANDETANIB	LOX IMVI	5.59244863363778
AXITINIB	VANDETANIB	M14	-2.6855984215656097
AXITINIB	VANDETANIB	MCF7	-0.51020741886757
AXITINIB	VANDETANIB	MDA-MB-231	-4.71738653047443
AXITINIB	VANDETANIB	MDA-MB-468	-1.35649705972427
AXITINIB	VANDETANIB	MOLT-4	-11.6293263723125
AXITINIB	VANDETANIB	NCI-H226	2.8270467608360805
AXITINIB	VANDETANIB	NCI-H322M	-11.867568796536698
AXITINIB	VANDETANIB	NCI-H522	-0.537824979540564
AXITINIB	VANDETANIB	NCIH23	-6.382320968264871
AXITINIB	VANDETANIB	OVCAR-4	0.644382365324829
AXITINIB	VANDETANIB	OVCAR-5	-7.67243303814907
AXITINIB	VANDETANIB	OVCAR-8	-10.7182023936461
AXITINIB	VANDETANIB	OVCAR3	-6.0939152748320105
AXITINIB	VANDETANIB	PC-3	-6.4303752901368
AXITINIB	VANDETANIB	RPMI-8226	0.7140125295099008
AXITINIB	VANDETANIB	RXF 393	-2.7245109327407206
AXITINIB	VANDETANIB	SF-268	-2.11388542359814
AXITINIB	VANDETANIB	SF-295	1.89059926197981
AXITINIB	VANDETANIB	SF-539	2.2345081646287097
AXITINIB	VANDETANIB	SK-MEL-2	1.21875222560381
AXITINIB	VANDETANIB	SK-MEL-28	-3.23804306790689
AXITINIB	VANDETANIB	SK-MEL-5	-1.65718544944155
AXITINIB	VANDETANIB	SK-OV-3	-14.6458245468801
AXITINIB	VANDETANIB	SN12C	4.86776173933609
AXITINIB	VANDETANIB	SNB-75	-0.0461803981759829
AXITINIB	VANDETANIB	SR	-30.2978139166595
AXITINIB	VANDETANIB	SW-620	0.7599451724761771
AXITINIB	VANDETANIB	T-47D	0.7413417472103929
AXITINIB	VANDETANIB	TK-10	-7.92182697953904
AXITINIB	VANDETANIB	U251	-4.4498190887573
AXITINIB	VANDETANIB	UACC-257	3.6631304108770495
AXITINIB	VANDETANIB	UACC62	-1.50309816460078
AXITINIB	VANDETANIB	UO-31	-4.4401480493813
CABAZITAXEL	VANDETANIB	786-0	-3.62558245971372
CABAZITAXEL	VANDETANIB	A498	-2.19279602039416
CABAZITAXEL	VANDETANIB	A549	-6.9046711897897985
CABAZITAXEL	VANDETANIB	ACHN	-1.82812930900761
CABAZITAXEL	VANDETANIB	BT-549	-23.642974082420807
CABAZITAXEL	VANDETANIB	CAKI-1	4.50736005261941
CABAZITAXEL	VANDETANIB	CCRF-CEM	-22.2602386528692
CABAZITAXEL	VANDETANIB	COLO 205	-39.542903905138395
CABAZITAXEL	VANDETANIB	DU-145	-21.993316259534893
CABAZITAXEL	VANDETANIB	EKVX	19.011122662570802
CABAZITAXEL	VANDETANIB	HCC-2998	-28.164368915048694
CABAZITAXEL	VANDETANIB	HCT-15	-16.6658542609865
CABAZITAXEL	VANDETANIB	HCT116	-29.5227121009833
CABAZITAXEL	VANDETANIB	HOP-62	2.4497507175939
CABAZITAXEL	VANDETANIB	HOP-92	4.6292711440052905
CABAZITAXEL	VANDETANIB	HS 578T	-26.860172624197602
CABAZITAXEL	VANDETANIB	HT29	-12.331103037504196
CABAZITAXEL	VANDETANIB	IGROV1	5.6827780091295885
CABAZITAXEL	VANDETANIB	K-562	2.29480474477159
CABAZITAXEL	VANDETANIB	KM12	-31.50921138495361
CABAZITAXEL	VANDETANIB	LOX IMVI	8.86265824345215
CABAZITAXEL	VANDETANIB	M14	-32.1939584761004
CABAZITAXEL	VANDETANIB	MCF7	-9.22809115601765
CABAZITAXEL	VANDETANIB	MDA-MB-231	-7.668074178036979
CABAZITAXEL	VANDETANIB	MDA-MB-468	1.62149541183317
CABAZITAXEL	VANDETANIB	MOLT-4	-20.884988718647694
CABAZITAXEL	VANDETANIB	NCI-H226	4.80755426245705
